Year,(semi-) final,Edition,Jury or Televoting,From country,To country,Points      ,Duplicate
1957,f,1957f,J,Belgium,Belgium,0,x
1957,f,1957f,J,Belgium,Luxembourg,0,
1957,f,1957f,J,Belgium,United Kingdom,1,
1957,f,1957f,J,Belgium,Italy,1,
1957,f,1957f,J,Belgium,Austria,0,
1957,f,1957f,J,Belgium,Netherlands,5,
1957,f,1957f,J,Belgium,Germany,1,
1957,f,1957f,J,Belgium,France,2,
1957,f,1957f,J,Belgium,Denmark,0,
1957,f,1957f,J,Belgium,Switzerland,0,
1957,f,1957f,J,Luxembourg,Belgium,0,
1957,f,1957f,J,Luxembourg,Luxembourg,0,x
1957,f,1957f,J,Luxembourg,United Kingdom,1,
1957,f,1957f,J,Luxembourg,Italy,1,
1957,f,1957f,J,Luxembourg,Austria,0,
1957,f,1957f,J,Luxembourg,Netherlands,3,
1957,f,1957f,J,Luxembourg,Germany,0,
1957,f,1957f,J,Luxembourg,France,4,
1957,f,1957f,J,Luxembourg,Denmark,0,
1957,f,1957f,J,Luxembourg,Switzerland,1,
1957,f,1957f,J,United Kingdom,Belgium,0,
1957,f,1957f,J,United Kingdom,Luxembourg,1,
1957,f,1957f,J,United Kingdom,United Kingdom,0,x
1957,f,1957f,J,United Kingdom,Italy,2,
1957,f,1957f,J,United Kingdom,Austria,2,
1957,f,1957f,J,United Kingdom,Netherlands,1,
1957,f,1957f,J,United Kingdom,Germany,0,
1957,f,1957f,J,United Kingdom,France,2,
1957,f,1957f,J,United Kingdom,Denmark,2,
1957,f,1957f,J,United Kingdom,Switzerland,0,
1957,f,1957f,J,Italy,Belgium,0,
1957,f,1957f,J,Italy,Luxembourg,4,
1957,f,1957f,J,Italy,United Kingdom,0,
1957,f,1957f,J,Italy,Italy,0,x
1957,f,1957f,J,Italy,Austria,0,
1957,f,1957f,J,Italy,Netherlands,1,
1957,f,1957f,J,Italy,Germany,1,
1957,f,1957f,J,Italy,France,0,
1957,f,1957f,J,Italy,Denmark,3,
1957,f,1957f,J,Italy,Switzerland,1,
1957,f,1957f,J,Austria,Belgium,0,
1957,f,1957f,J,Austria,Luxembourg,3,
1957,f,1957f,J,Austria,United Kingdom,1,
1957,f,1957f,J,Austria,Italy,0,
1957,f,1957f,J,Austria,Austria,0,x
1957,f,1957f,J,Austria,Netherlands,6,
1957,f,1957f,J,Austria,Germany,0,
1957,f,1957f,J,Austria,France,0,
1957,f,1957f,J,Austria,Denmark,0,
1957,f,1957f,J,Austria,Switzerland,0,
1957,f,1957f,J,Netherlands,Belgium,0,
1957,f,1957f,J,Netherlands,Luxembourg,0,
1957,f,1957f,J,Netherlands,United Kingdom,1,
1957,f,1957f,J,Netherlands,Italy,2,
1957,f,1957f,J,Netherlands,Austria,1,
1957,f,1957f,J,Netherlands,Netherlands,0,x
1957,f,1957f,J,Netherlands,Germany,0,
1957,f,1957f,J,Netherlands,France,1,
1957,f,1957f,J,Netherlands,Denmark,5,
1957,f,1957f,J,Netherlands,Switzerland,0,
1957,f,1957f,J,Germany,Belgium,2,
1957,f,1957f,J,Germany,Luxembourg,0,
1957,f,1957f,J,Germany,United Kingdom,0,
1957,f,1957f,J,Germany,Italy,0,
1957,f,1957f,J,Germany,Austria,0,
1957,f,1957f,J,Germany,Netherlands,1,
1957,f,1957f,J,Germany,Germany,0,x
1957,f,1957f,J,Germany,France,6,
1957,f,1957f,J,Germany,Denmark,0,
1957,f,1957f,J,Germany,Switzerland,1,
1957,f,1957f,J,France,Belgium,0,
1957,f,1957f,J,France,Luxembourg,0,
1957,f,1957f,J,France,United Kingdom,0,
1957,f,1957f,J,France,Italy,0,
1957,f,1957f,J,France,Austria,0,
1957,f,1957f,J,France,Netherlands,4,
1957,f,1957f,J,France,Germany,6,
1957,f,1957f,J,France,France,0,x
1957,f,1957f,J,France,Denmark,0,
1957,f,1957f,J,France,Switzerland,0,
1957,f,1957f,J,Denmark,Belgium,2,
1957,f,1957f,J,Denmark,Luxembourg,0,
1957,f,1957f,J,Denmark,United Kingdom,0,
1957,f,1957f,J,Denmark,Italy,1,
1957,f,1957f,J,Denmark,Austria,0,
1957,f,1957f,J,Denmark,Netherlands,3,
1957,f,1957f,J,Denmark,Germany,0,
1957,f,1957f,J,Denmark,France,2,
1957,f,1957f,J,Denmark,Denmark,0,x
1957,f,1957f,J,Denmark,Switzerland,2,
1957,f,1957f,J,Switzerland,Belgium,1,
1957,f,1957f,J,Switzerland,Luxembourg,0,
1957,f,1957f,J,Switzerland,United Kingdom,2,
1957,f,1957f,J,Switzerland,Italy,0,
1957,f,1957f,J,Switzerland,Austria,0,
1957,f,1957f,J,Switzerland,Netherlands,7,
1957,f,1957f,J,Switzerland,Germany,0,
1957,f,1957f,J,Switzerland,France,0,
1957,f,1957f,J,Switzerland,Denmark,0,
1957,f,1957f,J,Switzerland,Switzerland,0,x
1958,f,1958f,J,Italy,Italy,0,x
1958,f,1958f,J,Italy,Netherlands,0,
1958,f,1958f,J,Italy,France,6,
1958,f,1958f,J,Italy,Luxembourg,0,
1958,f,1958f,J,Italy,Sweden,0,
1958,f,1958f,J,Italy,Denmark,0,
1958,f,1958f,J,Italy,Belgium,0,
1958,f,1958f,J,Italy,Germany,0,
1958,f,1958f,J,Italy,Austria,0,
1958,f,1958f,J,Italy,Switzerland,4,
1958,f,1958f,J,Netherlands,Italy,1,
1958,f,1958f,J,Netherlands,Netherlands,0,x
1958,f,1958f,J,Netherlands,France,0,
1958,f,1958f,J,Netherlands,Luxembourg,0,
1958,f,1958f,J,Netherlands,Sweden,2,
1958,f,1958f,J,Netherlands,Denmark,1,
1958,f,1958f,J,Netherlands,Belgium,0,
1958,f,1958f,J,Netherlands,Germany,0,
1958,f,1958f,J,Netherlands,Austria,0,
1958,f,1958f,J,Netherlands,Switzerland,6,
1958,f,1958f,J,France,Italy,1,
1958,f,1958f,J,France,Netherlands,0,
1958,f,1958f,J,France,France,0,x
1958,f,1958f,J,France,Luxembourg,0,
1958,f,1958f,J,France,Sweden,0,
1958,f,1958f,J,France,Denmark,1,
1958,f,1958f,J,France,Belgium,0,
1958,f,1958f,J,France,Germany,2,
1958,f,1958f,J,France,Austria,3,
1958,f,1958f,J,France,Switzerland,3,
1958,f,1958f,J,Luxembourg,Italy,0,
1958,f,1958f,J,Luxembourg,Netherlands,0,
1958,f,1958f,J,Luxembourg,France,1,
1958,f,1958f,J,Luxembourg,Luxembourg,0,x
1958,f,1958f,J,Luxembourg,Sweden,3,
1958,f,1958f,J,Luxembourg,Denmark,0,
1958,f,1958f,J,Luxembourg,Belgium,0,
1958,f,1958f,J,Luxembourg,Germany,0,
1958,f,1958f,J,Luxembourg,Austria,1,
1958,f,1958f,J,Luxembourg,Switzerland,5,
1958,f,1958f,J,Sweden,Italy,1,
1958,f,1958f,J,Sweden,Netherlands,0,
1958,f,1958f,J,Sweden,France,1,
1958,f,1958f,J,Sweden,Luxembourg,0,
1958,f,1958f,J,Sweden,Sweden,3,x
1958,f,1958f,J,Sweden,Denmark,0,
1958,f,1958f,J,Sweden,Belgium,0,
1958,f,1958f,J,Sweden,Germany,0,
1958,f,1958f,J,Sweden,Austria,1,
1958,f,1958f,J,Sweden,Switzerland,5,
1958,f,1958f,J,Denmark,Italy,0,
1958,f,1958f,J,Denmark,Netherlands,0,
1958,f,1958f,J,Denmark,France,9,
1958,f,1958f,J,Denmark,Luxembourg,0,
1958,f,1958f,J,Denmark,Sweden,0,
1958,f,1958f,J,Denmark,Denmark,0,x
1958,f,1958f,J,Denmark,Belgium,1,
1958,f,1958f,J,Denmark,Germany,0,
1958,f,1958f,J,Denmark,Austria,0,
1958,f,1958f,J,Denmark,Switzerland,0,
1958,f,1958f,J,Belgium,Italy,4,
1958,f,1958f,J,Belgium,Netherlands,0,
1958,f,1958f,J,Belgium,France,1,
1958,f,1958f,J,Belgium,Luxembourg,0,
1958,f,1958f,J,Belgium,Sweden,1,
1958,f,1958f,J,Belgium,Denmark,0,
1958,f,1958f,J,Belgium,Belgium,0,x
1958,f,1958f,J,Belgium,Germany,1,
1958,f,1958f,J,Belgium,Austria,1,
1958,f,1958f,J,Belgium,Switzerland,2,
1958,f,1958f,J,Germany,Italy,4,
1958,f,1958f,J,Germany,Netherlands,0,
1958,f,1958f,J,Germany,France,1,
1958,f,1958f,J,Germany,Luxembourg,0,
1958,f,1958f,J,Germany,Sweden,0,
1958,f,1958f,J,Germany,Denmark,0,
1958,f,1958f,J,Germany,Belgium,5,
1958,f,1958f,J,Germany,Germany,0,x
1958,f,1958f,J,Germany,Austria,0,
1958,f,1958f,J,Germany,Switzerland,0,
1958,f,1958f,J,Austria,Italy,1,
1958,f,1958f,J,Austria,Netherlands,0,
1958,f,1958f,J,Austria,France,7,
1958,f,1958f,J,Austria,Luxembourg,0,
1958,f,1958f,J,Austria,Sweden,1,
1958,f,1958f,J,Austria,Denmark,0,
1958,f,1958f,J,Austria,Belgium,0,
1958,f,1958f,J,Austria,Germany,1,
1958,f,1958f,J,Austria,Austria,0,x
1958,f,1958f,J,Austria,Switzerland,0,
1958,f,1958f,J,Switzerland,Italy,1,
1958,f,1958f,J,Switzerland,Netherlands,1,
1958,f,1958f,J,Switzerland,France,1,
1958,f,1958f,J,Switzerland,Luxembourg,1,
1958,f,1958f,J,Switzerland,Sweden,3,
1958,f,1958f,J,Switzerland,Denmark,0,
1958,f,1958f,J,Switzerland,Belgium,1,
1958,f,1958f,J,Switzerland,Germany,0,
1958,f,1958f,J,Switzerland,Austria,2,
1958,f,1958f,J,Switzerland,Switzerland,0,x
1959,f,1959f,J,France,France,0,x
1959,f,1959f,J,France,Denmark,0,
1959,f,1959f,J,France,Italy,3,
1959,f,1959f,J,France,Monaco,0,
1959,f,1959f,J,France,Netherlands,4,
1959,f,1959f,J,France,Germany,2,
1959,f,1959f,J,France,Sweden,0,
1959,f,1959f,J,France,Switzerland,0,
1959,f,1959f,J,France,Austria,0,
1959,f,1959f,J,France,United Kingdom,1,
1959,f,1959f,J,France,Belgium,0,
1959,f,1959f,J,Denmark,France,4,
1959,f,1959f,J,Denmark,Denmark,0,x
1959,f,1959f,J,Denmark,Italy,0,
1959,f,1959f,J,Denmark,Monaco,0,
1959,f,1959f,J,Denmark,Netherlands,0,
1959,f,1959f,J,Denmark,Germany,0,
1959,f,1959f,J,Denmark,Sweden,1,
1959,f,1959f,J,Denmark,Switzerland,2,
1959,f,1959f,J,Denmark,Austria,0,
1959,f,1959f,J,Denmark,United Kingdom,1,
1959,f,1959f,J,Denmark,Belgium,2,
1959,f,1959f,J,Italy,France,1,
1959,f,1959f,J,Italy,Denmark,1,
1959,f,1959f,J,Italy,Italy,0,x
1959,f,1959f,J,Italy,Monaco,0,
1959,f,1959f,J,Italy,Netherlands,7,
1959,f,1959f,J,Italy,Germany,1,
1959,f,1959f,J,Italy,Sweden,0,
1959,f,1959f,J,Italy,Switzerland,0,
1959,f,1959f,J,Italy,Austria,0,
1959,f,1959f,J,Italy,United Kingdom,0,
1959,f,1959f,J,Italy,Belgium,0,
1959,f,1959f,J,Monaco,France,2,
1959,f,1959f,J,Monaco,Denmark,1,
1959,f,1959f,J,Monaco,Italy,1,
1959,f,1959f,J,Monaco,Monaco,0,x
1959,f,1959f,J,Monaco,Netherlands,1,
1959,f,1959f,J,Monaco,Germany,0,
1959,f,1959f,J,Monaco,Sweden,0,
1959,f,1959f,J,Monaco,Switzerland,1,
1959,f,1959f,J,Monaco,Austria,1,
1959,f,1959f,J,Monaco,United Kingdom,2,
1959,f,1959f,J,Monaco,Belgium,1,
1959,f,1959f,J,Netherlands,France,0,
1959,f,1959f,J,Netherlands,Denmark,1,
1959,f,1959f,J,Netherlands,Italy,0,
1959,f,1959f,J,Netherlands,Monaco,0,
1959,f,1959f,J,Netherlands,Netherlands,0,x
1959,f,1959f,J,Netherlands,Germany,0,
1959,f,1959f,J,Netherlands,Sweden,3,
1959,f,1959f,J,Netherlands,Switzerland,0,
1959,f,1959f,J,Netherlands,Austria,0,
1959,f,1959f,J,Netherlands,United Kingdom,5,
1959,f,1959f,J,Netherlands,Belgium,1,
1959,f,1959f,J,Germany,France,4,
1959,f,1959f,J,Germany,Denmark,0,
1959,f,1959f,J,Germany,Italy,0,
1959,f,1959f,J,Germany,Monaco,0,
1959,f,1959f,J,Germany,Netherlands,2,
1959,f,1959f,J,Germany,Germany,0,x
1959,f,1959f,J,Germany,Sweden,0,
1959,f,1959f,J,Germany,Switzerland,1,
1959,f,1959f,J,Germany,Austria,0,
1959,f,1959f,J,Germany,United Kingdom,0,
1959,f,1959f,J,Germany,Belgium,3,
1959,f,1959f,J,Sweden,France,0,
1959,f,1959f,J,Sweden,Denmark,4,
1959,f,1959f,J,Sweden,Italy,1,
1959,f,1959f,J,Sweden,Monaco,0,
1959,f,1959f,J,Sweden,Netherlands,0,
1959,f,1959f,J,Sweden,Germany,0,
1959,f,1959f,J,Sweden,Sweden,0,x
1959,f,1959f,J,Sweden,Switzerland,3,
1959,f,1959f,J,Sweden,Austria,2,
1959,f,1959f,J,Sweden,United Kingdom,0,
1959,f,1959f,J,Sweden,Belgium,0,
1959,f,1959f,J,Switzerland,France,1,
1959,f,1959f,J,Switzerland,Denmark,1,
1959,f,1959f,J,Switzerland,Italy,3,
1959,f,1959f,J,Switzerland,Monaco,0,
1959,f,1959f,J,Switzerland,Netherlands,0,
1959,f,1959f,J,Switzerland,Germany,1,
1959,f,1959f,J,Switzerland,Sweden,0,
1959,f,1959f,J,Switzerland,Switzerland,0,x
1959,f,1959f,J,Switzerland,Austria,1,
1959,f,1959f,J,Switzerland,United Kingdom,3,
1959,f,1959f,J,Switzerland,Belgium,0,
1959,f,1959f,J,Austria,France,1,
1959,f,1959f,J,Austria,Denmark,2,
1959,f,1959f,J,Austria,Italy,0,
1959,f,1959f,J,Austria,Monaco,1,
1959,f,1959f,J,Austria,Netherlands,3,
1959,f,1959f,J,Austria,Germany,0,
1959,f,1959f,J,Austria,Sweden,0,
1959,f,1959f,J,Austria,Switzerland,1,
1959,f,1959f,J,Austria,Austria,0,x
1959,f,1959f,J,Austria,United Kingdom,2,
1959,f,1959f,J,Austria,Belgium,0,
1959,f,1959f,J,United Kingdom,France,0,
1959,f,1959f,J,United Kingdom,Denmark,2,
1959,f,1959f,J,United Kingdom,Italy,0,
1959,f,1959f,J,United Kingdom,Monaco,0,
1959,f,1959f,J,United Kingdom,Netherlands,1,
1959,f,1959f,J,United Kingdom,Germany,0,
1959,f,1959f,J,United Kingdom,Sweden,0,
1959,f,1959f,J,United Kingdom,Switzerland,5,
1959,f,1959f,J,United Kingdom,Austria,0,
1959,f,1959f,J,United Kingdom,United Kingdom,0,x
1959,f,1959f,J,United Kingdom,Belgium,2,
1959,f,1959f,J,Belgium,France,2,
1959,f,1959f,J,Belgium,Denmark,0,
1959,f,1959f,J,Belgium,Italy,1,
1959,f,1959f,J,Belgium,Monaco,0,
1959,f,1959f,J,Belgium,Netherlands,3,
1959,f,1959f,J,Belgium,Germany,1,
1959,f,1959f,J,Belgium,Sweden,0,
1959,f,1959f,J,Belgium,Switzerland,1,
1959,f,1959f,J,Belgium,Austria,0,
1959,f,1959f,J,Belgium,United Kingdom,2,
1959,f,1959f,J,Belgium,Belgium,0,x
1960,f,1960f,J,United Kingdom,United Kingdom,0,x
1960,f,1960f,J,United Kingdom,Sweden,0,
1960,f,1960f,J,United Kingdom,Luxembourg,0,
1960,f,1960f,J,United Kingdom,Denmark,1,
1960,f,1960f,J,United Kingdom,Belgium,0,
1960,f,1960f,J,United Kingdom,Norway,1,
1960,f,1960f,J,United Kingdom,Austria,2,
1960,f,1960f,J,United Kingdom,Monaco,1,
1960,f,1960f,J,United Kingdom,Switzerland,0,
1960,f,1960f,J,United Kingdom,Netherlands,0,
1960,f,1960f,J,United Kingdom,Germany,0,
1960,f,1960f,J,United Kingdom,Italy,0,
1960,f,1960f,J,United Kingdom,France,5,
1960,f,1960f,J,Sweden,United Kingdom,1,
1960,f,1960f,J,Sweden,Sweden,0,x
1960,f,1960f,J,Sweden,Luxembourg,0,
1960,f,1960f,J,Sweden,Denmark,0,
1960,f,1960f,J,Sweden,Belgium,4,
1960,f,1960f,J,Sweden,Norway,0,
1960,f,1960f,J,Sweden,Austria,0,
1960,f,1960f,J,Sweden,Monaco,0,
1960,f,1960f,J,Sweden,Switzerland,0,
1960,f,1960f,J,Sweden,Netherlands,0,
1960,f,1960f,J,Sweden,Germany,1,
1960,f,1960f,J,Sweden,Italy,0,
1960,f,1960f,J,Sweden,France,4,
1960,f,1960f,J,Luxembourg,United Kingdom,5,
1960,f,1960f,J,Luxembourg,Sweden,0,
1960,f,1960f,J,Luxembourg,Luxembourg,0,x
1960,f,1960f,J,Luxembourg,Denmark,1,
1960,f,1960f,J,Luxembourg,Belgium,0,
1960,f,1960f,J,Luxembourg,Norway,0,
1960,f,1960f,J,Luxembourg,Austria,0,
1960,f,1960f,J,Luxembourg,Monaco,1,
1960,f,1960f,J,Luxembourg,Switzerland,1,
1960,f,1960f,J,Luxembourg,Netherlands,0,
1960,f,1960f,J,Luxembourg,Germany,0,
1960,f,1960f,J,Luxembourg,Italy,1,
1960,f,1960f,J,Luxembourg,France,1,
1960,f,1960f,J,Denmark,United Kingdom,0,
1960,f,1960f,J,Denmark,Sweden,0,
1960,f,1960f,J,Denmark,Luxembourg,0,
1960,f,1960f,J,Denmark,Denmark,0,x
1960,f,1960f,J,Denmark,Belgium,0,
1960,f,1960f,J,Denmark,Norway,2,
1960,f,1960f,J,Denmark,Austria,2,
1960,f,1960f,J,Denmark,Monaco,2,
1960,f,1960f,J,Denmark,Switzerland,0,
1960,f,1960f,J,Denmark,Netherlands,0,
1960,f,1960f,J,Denmark,Germany,0,
1960,f,1960f,J,Denmark,Italy,0,
1960,f,1960f,J,Denmark,France,4,
1960,f,1960f,J,Belgium,United Kingdom,1,
1960,f,1960f,J,Belgium,Sweden,0,
1960,f,1960f,J,Belgium,Luxembourg,0,
1960,f,1960f,J,Belgium,Denmark,0,
1960,f,1960f,J,Belgium,Belgium,0,x
1960,f,1960f,J,Belgium,Norway,1,
1960,f,1960f,J,Belgium,Austria,1,
1960,f,1960f,J,Belgium,Monaco,0,
1960,f,1960f,J,Belgium,Switzerland,0,
1960,f,1960f,J,Belgium,Netherlands,1,
1960,f,1960f,J,Belgium,Germany,2,
1960,f,1960f,J,Belgium,Italy,1,
1960,f,1960f,J,Belgium,France,3,
1960,f,1960f,J,Norway,United Kingdom,2,
1960,f,1960f,J,Norway,Sweden,0,
1960,f,1960f,J,Norway,Luxembourg,0,
1960,f,1960f,J,Norway,Denmark,2,
1960,f,1960f,J,Norway,Belgium,0,
1960,f,1960f,J,Norway,Norway,0,x
1960,f,1960f,J,Norway,Austria,0,
1960,f,1960f,J,Norway,Monaco,0,
1960,f,1960f,J,Norway,Switzerland,1,
1960,f,1960f,J,Norway,Netherlands,0,
1960,f,1960f,J,Norway,Germany,0,
1960,f,1960f,J,Norway,Italy,0,
1960,f,1960f,J,Norway,France,5,
1960,f,1960f,J,Austria,United Kingdom,3,
1960,f,1960f,J,Austria,Sweden,0,
1960,f,1960f,J,Austria,Luxembourg,0,
1960,f,1960f,J,Austria,Denmark,0,
1960,f,1960f,J,Austria,Belgium,1,
1960,f,1960f,J,Austria,Norway,1,
1960,f,1960f,J,Austria,Austria,0,x
1960,f,1960f,J,Austria,Monaco,0,
1960,f,1960f,J,Austria,Switzerland,2,
1960,f,1960f,J,Austria,Netherlands,0,
1960,f,1960f,J,Austria,Germany,2,
1960,f,1960f,J,Austria,Italy,0,
1960,f,1960f,J,Austria,France,1,
1960,f,1960f,J,Monaco,United Kingdom,1,
1960,f,1960f,J,Monaco,Sweden,0,
1960,f,1960f,J,Monaco,Luxembourg,0,
1960,f,1960f,J,Monaco,Denmark,0,
1960,f,1960f,J,Monaco,Belgium,0,
1960,f,1960f,J,Monaco,Norway,0,
1960,f,1960f,J,Monaco,Austria,0,
1960,f,1960f,J,Monaco,Monaco,0,x
1960,f,1960f,J,Monaco,Switzerland,0,
1960,f,1960f,J,Monaco,Netherlands,0,
1960,f,1960f,J,Monaco,Germany,2,
1960,f,1960f,J,Monaco,Italy,2,
1960,f,1960f,J,Monaco,France,5,
1960,f,1960f,J,Switzerland,United Kingdom,4,
1960,f,1960f,J,Switzerland,Sweden,0,
1960,f,1960f,J,Switzerland,Luxembourg,0,
1960,f,1960f,J,Switzerland,Denmark,0,
1960,f,1960f,J,Switzerland,Belgium,0,
1960,f,1960f,J,Switzerland,Norway,4,
1960,f,1960f,J,Switzerland,Austria,0,
1960,f,1960f,J,Switzerland,Monaco,1,
1960,f,1960f,J,Switzerland,Switzerland,0,x
1960,f,1960f,J,Switzerland,Netherlands,0,
1960,f,1960f,J,Switzerland,Germany,0,
1960,f,1960f,J,Switzerland,Italy,0,
1960,f,1960f,J,Switzerland,France,1,
1960,f,1960f,J,Netherlands,United Kingdom,5,
1960,f,1960f,J,Netherlands,Sweden,1,
1960,f,1960f,J,Netherlands,Luxembourg,0,
1960,f,1960f,J,Netherlands,Denmark,0,
1960,f,1960f,J,Netherlands,Belgium,0,
1960,f,1960f,J,Netherlands,Norway,1,
1960,f,1960f,J,Netherlands,Austria,0,
1960,f,1960f,J,Netherlands,Monaco,0,
1960,f,1960f,J,Netherlands,Switzerland,0,
1960,f,1960f,J,Netherlands,Netherlands,0,x
1960,f,1960f,J,Netherlands,Germany,0,
1960,f,1960f,J,Netherlands,Italy,1,
1960,f,1960f,J,Netherlands,France,2,
1960,f,1960f,J,Germany,United Kingdom,1,
1960,f,1960f,J,Germany,Sweden,0,
1960,f,1960f,J,Germany,Luxembourg,0,
1960,f,1960f,J,Germany,Denmark,0,
1960,f,1960f,J,Germany,Belgium,1,
1960,f,1960f,J,Germany,Norway,0,
1960,f,1960f,J,Germany,Austria,0,
1960,f,1960f,J,Germany,Monaco,7,
1960,f,1960f,J,Germany,Switzerland,0,
1960,f,1960f,J,Germany,Netherlands,0,
1960,f,1960f,J,Germany,Germany,0,x
1960,f,1960f,J,Germany,Italy,0,
1960,f,1960f,J,Germany,France,1,
1960,f,1960f,J,Italy,United Kingdom,2,
1960,f,1960f,J,Italy,Sweden,1,
1960,f,1960f,J,Italy,Luxembourg,1,
1960,f,1960f,J,Italy,Denmark,0,
1960,f,1960f,J,Italy,Belgium,3,
1960,f,1960f,J,Italy,Norway,0,
1960,f,1960f,J,Italy,Austria,1,
1960,f,1960f,J,Italy,Monaco,0,
1960,f,1960f,J,Italy,Switzerland,1,
1960,f,1960f,J,Italy,Netherlands,1,
1960,f,1960f,J,Italy,Germany,0,
1960,f,1960f,J,Italy,Italy,0,x
1960,f,1960f,J,Italy,France,0,
1960,f,1960f,J,France,United Kingdom,0,
1960,f,1960f,J,France,Sweden,2,
1960,f,1960f,J,France,Luxembourg,0,
1960,f,1960f,J,France,Denmark,0,
1960,f,1960f,J,France,Belgium,0,
1960,f,1960f,J,France,Norway,1,
1960,f,1960f,J,France,Austria,0,
1960,f,1960f,J,France,Monaco,3,
1960,f,1960f,J,France,Switzerland,0,
1960,f,1960f,J,France,Netherlands,0,
1960,f,1960f,J,France,Germany,4,
1960,f,1960f,J,France,Italy,0,
1960,f,1960f,J,France,France,0,x
1961,f,1961f,J,Spain,Spain,0,x
1961,f,1961f,J,Spain,Monaco,1,
1961,f,1961f,J,Spain,Austria,0,
1961,f,1961f,J,Spain,Finland,0,
1961,f,1961f,J,Spain,Yugoslavia,0,
1961,f,1961f,J,Spain,Netherlands,0,
1961,f,1961f,J,Spain,Sweden,0,
1961,f,1961f,J,Spain,Germany,0,
1961,f,1961f,J,Spain,France,2,
1961,f,1961f,J,Spain,Switzerland,1,
1961,f,1961f,J,Spain,Belgium,0,
1961,f,1961f,J,Spain,Norway,1,
1961,f,1961f,J,Spain,Denmark,0,
1961,f,1961f,J,Spain,Luxembourg,2,
1961,f,1961f,J,Spain,United Kingdom,3,
1961,f,1961f,J,Spain,Italy,0,
1961,f,1961f,J,Monaco,Spain,1,
1961,f,1961f,J,Monaco,Monaco,0,x
1961,f,1961f,J,Monaco,Austria,0,
1961,f,1961f,J,Monaco,Finland,0,
1961,f,1961f,J,Monaco,Yugoslavia,0,
1961,f,1961f,J,Monaco,Netherlands,0,
1961,f,1961f,J,Monaco,Sweden,0,
1961,f,1961f,J,Monaco,Germany,0,
1961,f,1961f,J,Monaco,France,2,
1961,f,1961f,J,Monaco,Switzerland,2,
1961,f,1961f,J,Monaco,Belgium,0,
1961,f,1961f,J,Monaco,Norway,0,
1961,f,1961f,J,Monaco,Denmark,0,
1961,f,1961f,J,Monaco,Luxembourg,4,
1961,f,1961f,J,Monaco,United Kingdom,0,
1961,f,1961f,J,Monaco,Italy,1,
1961,f,1961f,J,Austria,Spain,0,
1961,f,1961f,J,Austria,Monaco,0,
1961,f,1961f,J,Austria,Austria,0,x
1961,f,1961f,J,Austria,Finland,0,
1961,f,1961f,J,Austria,Yugoslavia,3,
1961,f,1961f,J,Austria,Netherlands,0,
1961,f,1961f,J,Austria,Sweden,0,
1961,f,1961f,J,Austria,Germany,1,
1961,f,1961f,J,Austria,France,0,
1961,f,1961f,J,Austria,Switzerland,2,
1961,f,1961f,J,Austria,Belgium,0,
1961,f,1961f,J,Austria,Norway,0,
1961,f,1961f,J,Austria,Denmark,0,
1961,f,1961f,J,Austria,Luxembourg,4,
1961,f,1961f,J,Austria,United Kingdom,0,
1961,f,1961f,J,Austria,Italy,1,
1961,f,1961f,J,Finland,Spain,0,
1961,f,1961f,J,Finland,Monaco,3,
1961,f,1961f,J,Finland,Austria,0,
1961,f,1961f,J,Finland,Finland,0,x
1961,f,1961f,J,Finland,Yugoslavia,0,
1961,f,1961f,J,Finland,Netherlands,0,
1961,f,1961f,J,Finland,Sweden,0,
1961,f,1961f,J,Finland,Germany,0,
1961,f,1961f,J,Finland,France,1,
1961,f,1961f,J,Finland,Switzerland,0,
1961,f,1961f,J,Finland,Belgium,0,
1961,f,1961f,J,Finland,Norway,2,
1961,f,1961f,J,Finland,Denmark,1,
1961,f,1961f,J,Finland,Luxembourg,3,
1961,f,1961f,J,Finland,United Kingdom,0,
1961,f,1961f,J,Finland,Italy,0,
1961,f,1961f,J,Yugoslavia,Spain,0,
1961,f,1961f,J,Yugoslavia,Monaco,0,
1961,f,1961f,J,Yugoslavia,Austria,0,
1961,f,1961f,J,Yugoslavia,Finland,0,
1961,f,1961f,J,Yugoslavia,Yugoslavia,0,x
1961,f,1961f,J,Yugoslavia,Netherlands,2,
1961,f,1961f,J,Yugoslavia,Sweden,0,
1961,f,1961f,J,Yugoslavia,Germany,0,
1961,f,1961f,J,Yugoslavia,France,0,
1961,f,1961f,J,Yugoslavia,Switzerland,1,
1961,f,1961f,J,Yugoslavia,Belgium,0,
1961,f,1961f,J,Yugoslavia,Norway,1,
1961,f,1961f,J,Yugoslavia,Denmark,0,
1961,f,1961f,J,Yugoslavia,Luxembourg,5,
1961,f,1961f,J,Yugoslavia,United Kingdom,0,
1961,f,1961f,J,Yugoslavia,Italy,1,
1961,f,1961f,J,Netherlands,Spain,1,
1961,f,1961f,J,Netherlands,Monaco,0,
1961,f,1961f,J,Netherlands,Austria,0,
1961,f,1961f,J,Netherlands,Finland,0,
1961,f,1961f,J,Netherlands,Yugoslavia,1,
1961,f,1961f,J,Netherlands,Netherlands,0,x
1961,f,1961f,J,Netherlands,Sweden,0,
1961,f,1961f,J,Netherlands,Germany,0,
1961,f,1961f,J,Netherlands,France,0,
1961,f,1961f,J,Netherlands,Switzerland,2,
1961,f,1961f,J,Netherlands,Belgium,0,
1961,f,1961f,J,Netherlands,Norway,0,
1961,f,1961f,J,Netherlands,Denmark,1,
